Attrition,BusinessTravel,Education,EducationField,Gender,JobRole,MaritalStatus,OverTime,PerformanceRating,StockOptionLevel,TrainingTimesLastYear,Satisfaction-Class,ChangeCompanyRate-Class,YearsInCurrentRole-Class,TotalWorkingYears-Class,PercentSalaryHike-Class,DistanceFromHome-Class,Age-Class,MonthlyIncome-Class
No_Attrition,Travel_Rarely,College,Medical,Female,Manufacturing Director,Married,Si_OverTime,Tre_Performance,LivelloUno,Sei_Training,Satisfaction[17; 20],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[3; 6],TotalWorkingYears[0; 10],PercentSalaryHike[19; 20],DistanceFromHome[1; 6],nan,MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Frequently,College,Technical Degree,Male,Research Scientist,Divorced,No_OverTime,Tre_Performance,LivelloDue,Tre_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[23; 29],Age[25.0; 32.0],nan
No_Attrition,Non-Travel,College,Other,Female,Manufacturing Director,Divorced,No_OverTime,,LivelloDue,Cinque_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[0; 10],PercentSalaryHike[19; 20],DistanceFromHome[1; 6],Age[18.0; 24.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Below College,Marketing,Female,Sales Executive,Divorced,Si_OverTime,Tre_Performance,LivelloUno,,Satisfaction[17; 20],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[14; 18],TotalWorkingYears[19; 31],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[44.0; 51.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Bachelor,Medical,Female,Research Director,Married,No_OverTime,Tre_Performance,LivelloTre,Tre_Training,Satisfaction[10; 11],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[0; 2],TotalWorkingYears[32; 40],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[44.0; 51.0],MonthlyIncome[9547.0; 14411.0]
No_Attrition,Travel_Rarely,Bachelor,Life Sciences,Female,Sales Executive,Married,No_OverTime,,LivelloTre,Tre_Training,Satisfaction[12; 14],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[7; 10],TotalWorkingYears[32; 40],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[25.0; 32.0],MonthlyIncome[1009.0; 6244.0]
Si_Attrition,Travel_Rarely,Bachelor,Life Sciences,Female,Sales Executive,Single,Si_OverTime,Tre_Performance,LivelloZero,Uno_Training,Satisfaction[10; 11],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[11; 18],PercentSalaryHike[19; 20],DistanceFromHome[12; 18],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,,College,Marketing,Male,Manager,Married,No_OverTime,Tre_Performance,LivelloZero,,Satisfaction[15; 16],ChangeCompanyRate[6.03; 7.25],YearsInCurrentRole[0; 2],TotalWorkingYears[19; 31],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Bachelor,Life Sciences,Male,Laboratory Technician,Divorced,No_OverTime,Tre_Performance,LivelloUno,Due_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[19; 22],Age[25.0; 32.0],nan
No_Attrition,Travel_Rarely,Below College,Life Sciences,Male,Sales Executive,Single,No_OverTime,Tre_Performance,LivelloZero,Cinque_Training,Satisfaction[12; 14],ChangeCompanyRate[6.03; 7.25],YearsInCurrentRole[3; 6],TotalWorkingYears[19; 31],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[25.0; 32.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Master,Medical,Female,Research Scientist,Married,Si_OverTime,Tre_Performance,LivelloUno,Sei_Training,Satisfaction[12; 14],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[3; 6],TotalWorkingYears[11; 18],PercentSalaryHike[21; 25],DistanceFromHome[7; 11],Age[44.0; 51.0],MonthlyIncome[9547.0; 14411.0]
No_Attrition,Travel_Rarely,Bachelor,Life Sciences,Female,Research Scientist,Married,No_OverTime,Tre_Performance,LivelloUno,,Satisfaction[15; 16],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[3; 6],TotalWorkingYears[0; 10],PercentSalaryHike[21; 25],DistanceFromHome[1; 6],nan,MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,College,Life Sciences,Female,Research Scientist,Married,Si_OverTime,Tre_Performance,LivelloZero,Tre_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[7; 11],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Master,Medical,Male,Research Scientist,Married,No_OverTime,Tre_Performance,LivelloUno,Cinque_Training,Satisfaction[15; 16],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[3; 6],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[19; 22],Age[33.0; 43.0],MonthlyIncome[9547.0; 14411.0]
No_Attrition,Travel_Rarely,Master,Life Sciences,Male,Research Scientist,Single,No_OverTime,Tre_Performance,LivelloZero,Due_Training,Satisfaction[15; 16],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[3; 6],TotalWorkingYears[19; 31],PercentSalaryHike[11; 13],DistanceFromHome[19; 22],Age[44.0; 51.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Non-Travel,Bachelor,Life Sciences,Male,Manufacturing Director,Single,No_OverTime,Tre_Performance,LivelloZero,Due_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[0; 10],PercentSalaryHike[21; 25],DistanceFromHome[23; 29],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
Si_Attrition,Travel_Rarely,Master,Medical,Female,Research Scientist,Married,Si_OverTime,Tre_Performance,LivelloTre,Due_Training,Satisfaction[12; 14],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[1; 6],Age[33.0; 43.0],nan
No_Attrition,Travel_Rarely,College,Medical,Male,Laboratory Technician,Single,No_OverTime,Tre_Performance,LivelloZero,Tre_Training,Satisfaction[10; 11],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[1; 6],Age[25.0; 32.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Frequently,Bachelor,Life Sciences,Male,Sales Executive,Divorced,No_OverTime,Tre_Performance,LivelloUno,Tre_Training,Satisfaction[17; 20],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[19; 22],Age[52.0; 60.0],MonthlyIncome[1009.0; 6244.0]
Si_Attrition,,Bachelor,Medical,Female,Laboratory Technician,Divorced,No_OverTime,Tre_Performance,LivelloUno,,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[19; 20],DistanceFromHome[19; 22],Age[25.0; 32.0],nan
Si_Attrition,Travel_Rarely,Below College,Technical Degree,Male,Sales Representative,Single,Si_OverTime,Tre_Performance,LivelloZero,Due_Training,Satisfaction[10; 11],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],nan,MonthlyIncome[9547.0; 14411.0]
No_Attrition,Travel_Rarely,Bachelor,Marketing,Male,Sales Executive,Single,No_OverTime,,LivelloZero,Tre_Training,Satisfaction[17; 20],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[0; 2],TotalWorkingYears[11; 18],PercentSalaryHike[11; 13],DistanceFromHome[12; 18],Age[25.0; 32.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Bachelor,Life Sciences,Female,Healthcare Representative,Married,No_OverTime,,LivelloUno,Tre_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[7; 11],Age[25.0; 32.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Frequently,Master,Medical,Female,Healthcare Representative,Divorced,No_OverTime,Tre_Performance,LivelloUno,Due_Training,Satisfaction[12; 14],ChangeCompanyRate[6.03; 7.25],YearsInCurrentRole[0; 2],TotalWorkingYears[11; 18],PercentSalaryHike[14; 18],DistanceFromHome[1; 6],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Master,Life Sciences,Male,Healthcare Representative,Single,No_OverTime,Quattro_Performance,LivelloZero,Tre_Training,Satisfaction[12; 14],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[19; 20],DistanceFromHome[7; 11],Age[33.0; 43.0],MonthlyIncome[9547.0; 14411.0]
No_Attrition,Travel_Rarely,Bachelor,Medical,Male,Sales Representative,Married,No_OverTime,,LivelloDue,Cinque_Training,Satisfaction[17; 20],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[23; 29],Age[25.0; 32.0],nan
No_Attrition,,Bachelor,Medical,Female,Laboratory Technician,Single,No_OverTime,Tre_Performance,LivelloZero,Tre_Training,Satisfaction[15; 16],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[12; 18],Age[33.0; 43.0],nan
No_Attrition,Non-Travel,Bachelor,Life Sciences,Female,Sales Executive,Divorced,Si_OverTime,,LivelloUno,Due_Training,Satisfaction[12; 14],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[3; 6],TotalWorkingYears[11; 18],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],nan,MonthlyIncome[1009.0; 6244.0]
Si_Attrition,Travel_Rarely,Bachelor,Medical,Male,Laboratory Technician,Divorced,No_OverTime,Tre_Performance,LivelloDue,Quattro_Training,Satisfaction[6; 9],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[1; 6],nan,MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Bachelor,Technical Degree,Male,Research Scientist,Single,No_OverTime,Tre_Performance,LivelloZero,Uno_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[33.0; 43.0],MonthlyIncome[6272.0; 9419.0]
No_Attrition,,Bachelor,Life Sciences,Female,Laboratory Technician,Married,No_OverTime,Quattro_Performance,LivelloUno,,Satisfaction[17; 20],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[11; 13],TotalWorkingYears[11; 18],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[33.0; 43.0],nan
No_Attrition,Travel_Frequently,Master,Medical,Female,Laboratory Technician,Married,No_OverTime,,LivelloUno,,Satisfaction[15; 16],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[3; 6],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[7; 11],Age[52.0; 60.0],MonthlyIncome[9547.0; 14411.0]
No_Attrition,Travel_Rarely,Below College,Medical,Female,Manager,Married,No_OverTime,Tre_Performance,LivelloUno,Due_Training,Satisfaction[10; 11],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[0; 2],TotalWorkingYears[11; 18],PercentSalaryHike[21; 25],DistanceFromHome[23; 29],Age[52.0; 60.0],nan
No_Attrition,Travel_Rarely,Below College,Life Sciences,Male,Manufacturing Director,Married,No_OverTime,Tre_Performance,LivelloUno,,Satisfaction[12; 14],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[0; 2],TotalWorkingYears[19; 31],PercentSalaryHike[14; 18],DistanceFromHome[1; 6],Age[44.0; 51.0],MonthlyIncome[9547.0; 14411.0]
Si_Attrition,Travel_Rarely,Below College,Marketing,Male,Sales Representative,Single,Si_OverTime,Quattro_Performance,LivelloZero,Cinque_Training,Satisfaction[15; 16],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[19; 20],DistanceFromHome[19; 22],Age[33.0; 43.0],MonthlyIncome[6272.0; 9419.0]
Si_Attrition,Non-Travel,Master,Medical,Female,Research Scientist,Single,No_OverTime,Tre_Performance,LivelloZero,Quattro_Training,Satisfaction[10; 11],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[21; 25],DistanceFromHome[23; 29],Age[18.0; 24.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Frequently,Master,Medical,,Research Director,Divorced,No_OverTime,Tre_Performance,LivelloUno,Due_Training,Satisfaction[12; 14],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
Si_Attrition,Travel_Frequently,Bachelor,Life Sciences,Male,Research Scientist,Married,Si_OverTime,Quattro_Performance,LivelloUno,,Satisfaction[10; 11],ChangeCompanyRate[6.03; 7.25],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[1; 6],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,,College,Life Sciences,Male,Manufacturing Director,Divorced,No_OverTime,Quattro_Performance,LivelloDue,Due_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[0; 10],PercentSalaryHike[21; 25],DistanceFromHome[7; 11],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Master,Life Sciences,Female,Manufacturing Director,Married,No_OverTime,Tre_Performance,LivelloUno,Uno_Training,Satisfaction[15; 16],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[14; 18],DistanceFromHome[23; 29],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Master,Life Sciences,Male,Sales Executive,Divorced,No_OverTime,Quattro_Performance,LivelloUno,Zero_Training,Satisfaction[15; 16],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[14; 18],DistanceFromHome[12; 18],Age[25.0; 32.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Bachelor,Medical,Male,Sales Executive,Single,No_OverTime,Tre_Performance,LivelloZero,Cinque_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[3; 6],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[7; 11],Age[18.0; 24.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Non-Travel,College,Life Sciences,Male,Research Scientist,Married,No_OverTime,Tre_Performance,LivelloUno,Tre_Training,Satisfaction[17; 20],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[21; 25],DistanceFromHome[1; 6],Age[44.0; 51.0],MonthlyIncome[6272.0; 9419.0]
Si_Attrition,Travel_Rarely,College,Marketing,Female,Sales Representative,Single,Si_OverTime,Tre_Performance,LivelloZero,,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[3; 6],TotalWorkingYears[0; 10],PercentSalaryHike[21; 25],DistanceFromHome[19; 22],Age[33.0; 43.0],MonthlyIncome[6272.0; 9419.0]
No_Attrition,Travel_Rarely,Master,Life Sciences,Female,Research Director,Married,Si_OverTime,,LivelloZero,Sei_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[19; 31],PercentSalaryHike[14; 18],DistanceFromHome[12; 18],Age[18.0; 24.0],nan
No_Attrition,Travel_Rarely,Master,Medical,Male,Healthcare Representative,Married,Si_OverTime,Tre_Performance,LivelloDue,,Satisfaction[15; 16],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[14; 18],DistanceFromHome[12; 18],Age[44.0; 51.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Bachelor,Medical,Female,Research Director,Divorced,No_OverTime,,LivelloDue,Tre_Training,Satisfaction[12; 14],ChangeCompanyRate[6.03; 7.25],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[14; 18],DistanceFromHome[12; 18],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Frequently,Bachelor,Life Sciences,Female,Research Scientist,Single,No_OverTime,Tre_Performance,LivelloZero,Tre_Training,Satisfaction[15; 16],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[44.0; 51.0],MonthlyIncome[6272.0; 9419.0]
No_Attrition,Travel_Rarely,Bachelor,Life Sciences,Male,Manufacturing Director,Married,No_OverTime,Tre_Performance,LivelloUno,Zero_Training,Satisfaction[12; 14],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[11; 13],DistanceFromHome[23; 29],Age[52.0; 60.0],MonthlyIncome[9547.0; 14411.0]
No_Attrition,Travel_Rarely,Master,Medical,Female,Manufacturing Director,Married,No_OverTime,Tre_Performance,LivelloZero,Due_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[11; 13],TotalWorkingYears[11; 18],PercentSalaryHike[14; 18],DistanceFromHome[19; 22],Age[18.0; 24.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Bachelor,Life Sciences,,Manager,Single,No_OverTime,Quattro_Performance,LivelloZero,Due_Training,Satisfaction[15; 16],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[19; 31],PercentSalaryHike[11; 13],DistanceFromHome[7; 11],Age[33.0; 43.0],nan
No_Attrition,Travel_Rarely,College,Marketing,Female,Sales Executive,Divorced,No_OverTime,Tre_Performance,LivelloUno,,Satisfaction[10; 11],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[11; 13],DistanceFromHome[12; 18],Age[33.0; 43.0],MonthlyIncome[6272.0; 9419.0]
No_Attrition,Non-Travel,Master,Life Sciences,Male,Manufacturing Director,Married,No_OverTime,Tre_Performance,LivelloUno,Zero_Training,Satisfaction[12; 14],ChangeCompanyRate[6.03; 7.25],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[25.0; 32.0],MonthlyIncome[6272.0; 9419.0]
No_Attrition,Travel_Rarely,Master,Medical,Female,Manufacturing Director,Single,Si_OverTime,Quattro_Performance,LivelloZero,Due_Training,Satisfaction[15; 16],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[14; 18],DistanceFromHome[7; 11],Age[33.0; 43.0],nan
No_Attrition,Travel_Rarely,Master,Technical Degree,Male,Research Director,Married,No_OverTime,Tre_Performance,LivelloUno,Tre_Training,Satisfaction[6; 9],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[3; 6],TotalWorkingYears[11; 18],PercentSalaryHike[11; 13],DistanceFromHome[1; 6],Age[33.0; 43.0],MonthlyIncome[6272.0; 9419.0]
Si_Attrition,Travel_Rarely,Bachelor,Life Sciences,Female,Sales Executive,Married,No_OverTime,Tre_Performance,LivelloTre,Quattro_Training,Satisfaction[12; 14],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[21; 25],DistanceFromHome[7; 11],Age[25.0; 32.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Bachelor,Marketing,Male,Sales Representative,Married,No_OverTime,Tre_Performance,LivelloUno,Cinque_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[19; 20],DistanceFromHome[7; 11],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Below College,Life Sciences,Female,Manufacturing Director,Married,No_OverTime,Tre_Performance,LivelloDue,Tre_Training,Satisfaction[10; 11],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[3; 6],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[23; 29],Age[25.0; 32.0],MonthlyIncome[1009.0; 6244.0]
Si_Attrition,Travel_Rarely,Below College,Medical,Female,Sales Executive,Single,No_OverTime,Tre_Performance,LivelloZero,Due_Training,Satisfaction[15; 16],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[7; 10],TotalWorkingYears[11; 18],PercentSalaryHike[14; 18],DistanceFromHome[1; 6],Age[44.0; 51.0],MonthlyIncome[14814.0; 19999.0]
No_Attrition,Travel_Rarely,Bachelor,Medical,Male,Laboratory Technician,Married,Si_OverTime,Tre_Performance,LivelloTre,,Satisfaction[10; 11],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[0; 2],TotalWorkingYears[11; 18],PercentSalaryHike[19; 20],DistanceFromHome[1; 6],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
Si_Attrition,Travel_Rarely,College,Life Sciences,Male,Sales Representative,Married,No_OverTime,Tre_Performance,LivelloZero,,Satisfaction[6; 9],ChangeCompanyRate[3.03; 5.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[7; 11],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Master,Life Sciences,Female,Manager,Divorced,No_OverTime,Tre_Performance,LivelloTre,Quattro_Training,Satisfaction[12; 14],ChangeCompanyRate[6.03; 7.25],YearsInCurrentRole[0; 2],TotalWorkingYears[19; 31],PercentSalaryHike[14; 18],DistanceFromHome[1; 6],nan,MonthlyIncome[6272.0; 9419.0]
No_Attrition,Travel_Frequently,Master,Life Sciences,Male,Manager,Single,No_OverTime,Tre_Performance,LivelloZero,Tre_Training,Satisfaction[12; 14],ChangeCompanyRate[6.03; 7.25],YearsInCurrentRole[3; 6],TotalWorkingYears[32; 40],PercentSalaryHike[14; 18],DistanceFromHome[7; 11],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
Si_Attrition,Travel_Rarely,Master,Life Sciences,Male,Sales Executive,Married,No_OverTime,Tre_Performance,LivelloDue,Quattro_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[14; 18],DistanceFromHome[23; 29],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
No_Attrition,Travel_Rarely,Master,Other,Male,Research Scientist,Married,No_OverTime,Quattro_Performance,LivelloUno,,Satisfaction[12; 14],ChangeCompanyRate[8.03; 9.25],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[12; 18],Age[33.0; 43.0],MonthlyIncome[9547.0; 14411.0]
No_Attrition,Travel_Rarely,Below College,Medical,Female,Research Scientist,Single,No_OverTime,Tre_Performance,LivelloZero,,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[3; 6],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[23; 29],Age[33.0; 43.0],MonthlyIncome[1009.0; 6244.0]
Si_Attrition,Travel_Frequently,Bachelor,Life Sciences,Male,Research Scientist,Single,No_OverTime,Tre_Performance,LivelloZero,Tre_Training,Satisfaction[12; 14],ChangeCompanyRate[0.03; 2.2],YearsInCurrentRole[0; 2],TotalWorkingYears[0; 10],PercentSalaryHike[11; 13],DistanceFromHome[7; 11],Age[44.0; 51.0],MonthlyIncome[14814.0; 19999.0]
